date,station_id,tmin,tmax,tmean,humidite,ETo,solar_radiation,wind_speed,soil_temp,soil_moisture,VPD,Ra
2020-03-14,2,22.395135056055317,33.61820410149143,27.068968586880505,48.14170279460565,4.6669155495775145,34.63143199765302,1.8609400678168329,25.974652957781327,24.330374425935887,1.8564190151516833,28.677228209436876
2020-03-15,2,14.104032190699094,36.557121351317456,28.29985693525549,35.0149444194847,5.722874421931264,36.420878264632975,1.0481202971777033,29.481552517456475,26.061631485452118,2.4996042857859635,28.91547037251958
2020-03-16,2,21.06075176683496,36.60306183910266,25.957520078615065,40.462356731227146,7.403359700093227,34.906103518873095,1.7585611403544326,24.940718197370963,25.606858146298894,1.9963019366755268,29.153211881444165
2020-03-17,2,19.660193201299165,29.06920283338255,27.71655460263347,52.76625449935999,5.856937974139453,31.718146873759288,2.021855198495992,26.537504655523946,37.293802533818436,1.7561475092753742,29.39036464200291
2020-03-18,2,18.952944126840872,38.3142991656646,28.0777137769487,44.24389579980374,5.319871862057904,29.359584423884673,2.611403961066704,29.330775646221728,38.921899893832176,2.11709723334283,29.626841609934342
2020-03-19,2,19.79502838065731,29.49453313934138,27.936305581180548,40.13021361183138,5.8677030887962855,34.779626626807584,1.7160960789079474,27.100734688863948,32.46314883422489,2.25465693968585,29.862556856838406
2020-03-20,2,15.692587293383067,37.65460544313811,25.46103861074471,34.62179992016695,5.885992971712861,34.12911389741081,2.256271814199701,23.410216334880154,32.371508674230384,2.128596240064881,30.097425634021278
2020-03-21,2,19.280253278399115,38.00624481591494,27.47159019429554,34.225322100269004,6.005550851262996,32.67223792666842,2.1450439498177163,27.692988018081632,25.301038717333284,2.410759485611268,30.331364434148135
2020-03-22,2,20.481332394304875,31.416577044396252,27.956572385270935,31.973656457833158,6.269026758088178,31.28822183573909,2.0219502665616944,24.410049169218677,37.68673578142506,2.564853633919709,30.564291050588455
2020-03-23,2,22.76602972539283,33.514545984015975,27.292972175710645,34.99765750926121,5.429842185392076,33.27750242093431,2.4652666596622956,29.598555578163698,29.034980057676744,2.357687894506512,30.7961246343435
2020-03-24,2,18.812446989763,31.481535896289255,23.15086334728651,47.8981273478435,6.803504007967809,34.40966693201751,1.6695794016237095,25.183117206489047,31.70765651632646,1.4771795995079782,31.026785748452767
2020-03-25,2,18.266345935482608,34.19968109749244,27.684867912760772,38.06215428780071,6.091445979858038,36.17619983577142,1.7124067751782417,32.80679657559618,26.659363259943355,2.2985905967874682,31.256196419782107
2020-03-26,2,18.909754516240206,33.960255285321814,31.823875449438646,26.72871750154088,6.340268650776709,35.261620301015,1.994049588452886,29.83645639385254,25.591059725150668,3.4493606519033673,31.48428018810328
2020-03-27,2,21.769589177611834,37.2573615197516,26.708503895061668,57.859411650728745,5.669601284710895,38.13451441728904,1.67992674745315,25.337397795246087,34.99009640480602,1.4769519885920084,31.710962152381605
2020-03-28,2,20.617376815941704,38.87742570052193,25.99703283368208,43.334514926103346,6.632490960930388,32.875291350072324,2.2540061455273,26.994552152841866,29.11666964594952,1.904442111629506,31.936169014195812
2020-03-29,2,18.917010909799387,39.15575985548115,28.219316989645172,26.028459772854358,5.865215480215725,36.730826207226144,1.6434038478169337,28.48069072291152,33.41767449385385,2.831977388630038,32.1598291182212
2020-03-30,2,21.015285034821964,33.298496145058756,28.1116316176276,35.64833269250836,6.1357763017055,35.07959771105112,2.1131521038725674,28.554571139528033,27.17984001921212,2.4483035423741377,32.38187248971558
2020-03-31,2,20.19068262839444,34.367704418364234,29.881419115480917,41.150520610976336,5.53252096932601,36.38470828783498,1.9499136156066217,27.88073705361054,21.403500812952505,2.4800882602894783,32.602230868954535
2020-04-01,2,21.937151077108627,29.949500218060955,24.98410163356555,57.0683266212731,5.501497145743697,34.12678506819272,2.107462982388353,29.50416064944745,22.470561939014555,1.3586926254340146,32.82083774257069
2020-04-02,2,18.594643692066363,32.58072297360619,28.961302031607897,28.927949803664163,6.343769287845393,37.14169392087594,1.7701293024684803,26.752645303861804,25.643931165653385,2.8405567384407147,33.037628371760015
2020-04-03,2,19.337869917114823,37.88548051303952,28.67290403453168,49.76207402046471,5.776381707645736,35.58137513043763,1.8304558527365864,26.258851434533007,21.738393966453046,1.9746415748908372,33.252539817325896
2020-04-04,2,19.198979427511187,39.82434278234537,27.196101948857,53.995049474999625,5.568607318587945,33.61870434186517,2.048004633998525,26.287227189096352,19.075416353454564,1.6591982899248638,33.46551096154009
2020-04-05,2,17.041727516716648,31.255296601668075,28.140924950987742,33.718086909656485,5.6700769724480535,34.934295159481465,2.1010372530806563,28.681338198655922,30.361751663867167,2.5260417980428107,33.67648252680779
2020-04-06,2,20.542124080441706,33.15578525762472,29.50044574389469,37.239863586604,6.336112142875391,34.454066317209204,1.997899042304422,27.673563410426187,21.372450485395547,2.5875949486881513,33.88539709113249
2020-04-07,2,20.448690210870243,34.82288895113717,29.158973704319106,29.668199103151018,5.665902313800984,35.88046292328954,2.852681178256542,27.499357620092372,24.530166550454652,2.8432510394167654,34.09219910038427
2020-04-08,2,19.909079652296136,35.70562046180711,25.095956238032294,38.01888912703384,5.914199931268575,32.50558348659927,1.504631540629358,28.47583493606041,25.062616702170036,1.9746740957196767,34.29683487738344
2020-04-09,2,19.397536693151526,32.393470720104155,28.984812493396426,39.715720333627104,5.9719701311173665,34.76357787563771,1.9678981025236433,22.74683427218102,20.38434926657174,2.4126752893600987,34.499252627819715
2020-04-10,2,16.999422369384277,36.04573493803908,27.172480619000922,46.71214184294466,4.996035917924212,35.56416630994548,1.2131854889415077,27.42765668170009,30.32277466975499,1.9192033006546327,34.69940244303493
2020-04-11,2,18.947931603926737,33.29744495806386,27.399840820398065,51.05739052184582,5.208229397168562,34.78500961366268,2.186040739333693,27.198256327132547,17.22730324017882,1.7863238437695368,34.897236299705334
2020-04-12,2,19.058469246646197,34.615174226964804,27.34760864165308,32.720389452036464,6.099845152543709,37.35241352837764,1.442376731811593,30.047367546261107,23.86602112382611,2.4481018503115926,35.09270805646734
2020-04-13,2,18.089650836239112,36.23112657692089,26.842753626199556,20.57976050986033,5.549940086005612,36.1403193810519,1.860844872061712,23.596256793445995,23.534089745999488,2.8055842917680156,35.28577344753805
2020-04-14,2,19.317586836153506,34.53947782208018,29.463599630280576,40.098075872195736,6.432404658169682,34.50524941916587,1.813967837334337,29.70655262550378,21.778633638775617,2.4645167742177425,35.4763900733895
2020-04-15,2,20.389874663064997,33.133206261001526,26.84463252131015,43.30924589425422,6.371876338641517,34.87574212757658,2.140445563300586,26.676827600543373,15.312623202043147,2.0028678338009955,35.66451738854282
2020-04-16,2,23.291438547782022,34.02992624870379,24.699818946154785,42.937210046737285,6.231335465273975,34.95008676344528,1.72360454122741,27.432921372729183,25.89950270585814,1.7755522352541262,35.85011668655506
2020-04-17,2,19.80121385412591,34.00432209366697,26.073674887933148,37.251258421461145,6.763768087912894,35.07601017961663,1.7023471511530088,29.730836900809283,25.012220644458953,2.118464892269733,36.03315108227889
2020-04-18,2,19.895868036254978,33.06432325009954,27.13495123089864,41.8462425596092,5.793326604077595,30.52304034841671,2.717928232042949,27.419725424795185,17.66717496612381,2.0898513833553425,36.213585491481126
2020-04-19,2,19.156323117924348,33.29723174460761,29.1478470096269,55.839649330425374,6.1391649494737015,33.47056734107022,2.1422833952372633,27.013313521642697,24.333975908038568,1.7840911964831356,36.391386607912594
2020-04-20,2,15.387881269584492,38.76317311175758,27.80251702011067,44.59474601217908,5.50124583175067,30.998353463856578,1.719474573988866,26.606729231811553,22.42384614240153,2.070318902776857,36.566522877927405
2020-04-21,2,19.08838939995788,35.53798121163213,24.797249451838276,37.14161921813104,6.997229529996045,36.411784762727386,1.8745831640943846,25.0599831676484,13.900333659157056,1.9672923357252985,36.73896447275558
2020-04-22,2,19.17368061431353,32.851185971821145,31.365803393527834,35.97689150313697,6.739342211399736,33.61592788590277,2.8226774761353726,25.870004638001546,15.789228193775262,2.9367424895979135,36.90868325853736
2020-04-23,2,23.887343190540264,35.705341834291794,26.8172194151206,39.389548674679844,5.728835941410814,33.22779672140034,1.8824175608744516,24.391281295400155,25.507222534386898,2.1379041307356967,37.07565276423303
2020-04-24,2,18.479638903334152,32.48435597459384,28.72586911437716,57.57027845946848,5.89045600372497,35.27940910792834,1.655361688423806,25.623808478431624,21.12137496476374,1.6728579271624286,37.239848147525834
2020-04-25,2,19.366849075558132,36.8710464339478,25.754284588884932,39.49024832827952,6.349983303919978,34.19632211608762,1.6575019249368037,20.9270602488995,16.5128657928874,2.0046410780763964,37.401246158839704
2020-04-26,2,18.58964591200276,34.3210191784786,27.002299516059683,41.25122288320899,5.568848767969811,30.954823573125907,1.7254367595052114,26.338357846736773,14.803766394289795,2.0948763438156996,37.55982510359686
2020-04-27,2,16.212980959631203,32.745209614481006,27.48766354971879,36.75743853630428,5.285111173898885,32.925305321438955,1.7027511387866388,25.113574131952387,16.28269162718858,2.3201317874701592,37.71556480284352
2020-04-28,2,20.723234990053676,34.259936592129016,28.11357701136942,52.70727381071298,6.020352038443078,32.24645186824541,1.3601760758253785,24.556860469159922,16.40259725106817,1.7994880156666082,37.868446552374245
2020-04-29,2,19.824725904815946,28.048517996384366,27.65573975677258,61.45809629139403,5.591448913559808,29.272080675377754,1.437899951526511,25.53649065258167,14.162403071596312,1.427908206883639,38.018453080487724
2020-04-30,2,19.78224695368913,29.219941672741296,27.14460756968283,46.51351310126901,5.611546040716773,31.219691612996304,1.585339812819315,22.093079621619225,10.0,1.9232133647774992,38.165568504508265
2020-05-01,2,16.256819871050347,28.852351354989267,24.624687115024916,42.988102108663284,5.069689603303304,32.0670457301535,2.295785509226549,28.677547411301035,23.632673816895966,1.7660270783305234,38.30977828620865
2020-05-02,2,20.75272054262087,32.69167184528935,23.961495156961327,42.68647813287507,4.593732438017947,32.03294069801454,1.8093813563635632,24.467881253873294,22.559077756426863,1.706239690842047,38.45106918626991
2020-05-03,2,15.011130420662845,37.283988393451814,25.61585299127037,20.0,5.535359883938858,29.12198054764192,1.89641915545298,24.23178801980268,11.115095539279068,2.6286865474010357,38.5894292179149
2020-05-04,2,18.852450047896493,38.59888158563916,26.658114648360748,50.10238154825623,5.833477250159353,34.20831231315622,2.6350440126274486,22.43844155473623,17.940620612580553,1.7436473654259887,38.724847599850655
2020-05-05,2,21.91979344289951,33.632662892695016,24.183254488272937,44.166384994442375,5.230798543136528,31.514303470589866,2.647503574969209,24.258625915015354,12.527858263997171,1.6844423520762601,38.8573147086552
2020-05-06,2,15.414240330597268,33.02961739931156,26.59154240909719,47.287078676056694,6.023631554675072,31.602190127799318,1.8589375284311325,26.821941158853022,15.513557305757562,1.8348261226785256,38.98682203074173
2020-05-07,2,16.1154753124832,25.927587826460105,27.194649391275888,36.073009946473384,4.9141940430758915,32.132044305597994,1.6845682446582955,25.952979293444642,14.882328164479073,2.3053720584585595,39.11336211403233
2020-05-08,2,17.296501924989457,29.50157752721683,22.280757222469695,39.53201868291293,4.698567557800819,29.553446418611554,1.567784843163231,25.419034589737176,14.25424490284577,1.6262956036209886,39.23692851947023
2020-05-09,2,15.93579164850684,28.5603060199276,22.25935870860322,39.46021956891998,5.151116301532397,31.83636922191771,2.346387884854119,24.62790658763901,26.19795663599433,1.6261087941480588,39.3575157724975
2020-05-10,2,13.683420964048455,28.850454306820946,23.46812234606683,53.985448660583174,5.101303132639214,29.97884780953793,1.8976463832388561,22.63896248121293,13.774010628245207,1.3298085533461077,39.475119314621104
2020-05-11,2,16.760386570117667,29.993249371586447,24.175696060301604,40.18517987047552,5.484520531135773,28.704509746046433,1.806752554838605,20.27270236916629,11.72941187521546,1.8037338212033702,39.58973545518735
2020-05-12,2,14.333721764405931,28.861500522719474,22.3189166963004,65.00769008596242,4.668073039130179,31.424667242521654,1.5931677124312236,22.584028873705957,11.755650633577243,0.9433099490672643,39.70136132347991
2020-05-13,2,17.23718727425049,24.11543711951281,25.876074839544437,48.702707168734854,5.694714428535483,33.03668426824379,1.6151667954943059,22.32359313897679,20.58806408346032,1.711736013603876,39.80999482125266
2020-05-14,2,14.279481694261332,32.068170985324514,23.81951891288733,31.854876862363923,5.94834652464851,31.27409896394358,2.1600290957466224,24.69836306376861,10.0,2.0114705925777,39.91563457580322
2020-05-15,2,19.04323212133239,26.37292200451033,22.846151292995014,43.548420897909175,4.898658202861779,31.43710621201061,1.342280867056369,23.021259304389925,11.1659274546194,1.5712735860303806,40.01827989368834
2020-05-16,2,14.198647120466955,30.07127886585269,19.68752694159228,38.54380702450474,5.495562864796007,28.312277060394642,2.4974343468939693,25.42513058829845,22.02251305840243,1.409456402224118,40.11793071517626
2020-05-17,2,14.939631119196319,35.333920211393476,19.7160815440206,23.34783484252004,4.294085905116082,25.916432743806645,1.7330776780925408,24.38989845189837,15.820712536683578,1.7610831664936324,40.21458756952576
2020-05-18,2,17.026252838044005,26.107470762980284,22.694439971085725,61.52182863521965,5.310735678138869,31.845899581939236,1.9251820278741036,20.87278963807043,15.375855873572906,1.0612017369163813,40.30825153117515
2020-05-19,2,12.749872509287332,21.024605621301333,17.64834341353811,52.79829297656454,5.2467318421877955,32.724497968349844,1.3315110209297227,17.982889567869538,24.895578595579085,0.9529041572171726,40.39892417691849
2020-05-20,2,15.475877832411262,27.50326461863034,23.71639244302498,51.34290663796018,5.103974096949074,31.446890831810034,1.9938170308788177,24.12823615951303,15.28837645344518,1.427355202194718,40.486607544139595
